S No,name,type,review,totreviews,image-src,time,about
333,Idukki Dam,Dams,4.5,219 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/d9/5f/05/idukki-dam.jpg?w=1000&h=800&s=1,Not Available,Not Available
334,Kalvari Mount,Mountains,4.5,107 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/bd/20/f4/1522759003563-largejpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
335,Meesapulimala,Mountains,4.5,118 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/72/f1/7e/img-20190207-wa0022-largejpg.jpg?w=1000&h=800&s=1,12:00 AM - 11:59 PM,AboutRead moreDuration: More than 3 hoursSuggest edits to improve what we show.Improve this listing
336,Ramakkalmedu,Historic Sites,4.5,115 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/fc/c8/50/cumbum-top-view-from.jpg?w=1000&h=800&s=1,Not Available,Not Available
337,Mahatma Gandhi University,Educational sites,3.5,21 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/fd/de/38/mahatma-gandhi-university.jpg?w=1000&h=800&s=1,10:00 AM - 4:30 PM,Not Available
338,Poonjar Palace,Architectural Buildings,4,11 reviews,Not Available,Not Available,Not Available
339,St. Dominic's Cathedral,Churches & Cathedrals,4.5,7 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/62/54/c1/this-cathedral-is-beautiful.jpg?w=1000&h=800&s=1,Not Available,Not Available
340,Saraswathy Temple,Religious Sites,4.5,9 reviews,Not Available,Not Available,Not Available
341,Aiyyanpara,Nature & Wildlife Areas,4,14 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/a5/ec/2c/img-20160821-111753-hdr.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 1-2 hoursMeets animal welfare guidelinesSuggest edits to improve what we show.Improve this listing
342,Mozart Art Gallery,Art Galleries,4,10 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/8a/7e/54/mozart-art-gallery.jpg?w=1000&h=800&s=1,Not Available,"AboutMozart Gallery is a small art gallery located in the village Aymanam. Gallery is owned and maintained by Artist Mr. M. Somu, as a part of his home premises.M. Somu has a collection of his own works and the media used for paintings are oil, acrylic, water color, charcoal, pencil, gouche or mixed media (a combination of more than one media)Mozart Gallery, the private gallery of M. Somu has the desire to take the spirit of appreciation, expression and love for art beyond the boundaries. The idea of the Artist is that the nature of art tourism and the art industry is more reachable for the art connoisseurs and enthusiasts.Read moreSuggest edits to improve what we show.Improve this listing"
343,Saint Chavara Pilgrim Centre,Religious Sites,4.5,7 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/b0/1f/db/statue-of-st-chavara.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing
344,Saint Chavara Pilgrim Centre,Churches & Cathedrals,4.5,7 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/b0/1f/db/statue-of-st-chavara.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing
345,Panachikkadu Dakshina Mookambika Saraswathi Temple,Religious Sites,Best nearby,9 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/65/9a/10/img-20190208-wa0041-largejpg.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: < 1 hourSuggest edits to improve what we show.Improve this listing
346,Thazhathangady Juma Masjid,Religious Sites,Best nearby,14 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/52/46/c2/thazhathangady-juma-masjid.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: < 1 hourSuggest edits to improve what we show.Improve this listing
347,Unison interiors,Factory Outlets,Best nearby,3 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/03/ac/4e/interiors-in-kottayam.jpg?w=1000&h=800&s=1,10:00 AM - 6:00 PM,"AboutLooking for the best interior designers in Kottayam who can create beautiful and functional interiors for your home or office? Look no further than our interior design firm! Our team of experienced interior designers in Kottayam specializes in creating bespoke interiors that reflect your unique style and personality. At our firm, we take pride in offering our clients high-quality interiors that are made in our own factory, ensuring that every piece is crafted to perfection. This sets us apart from other interior designers in Kottayam, as we have complete control over the quality of our products, from design to production. When you work with our team of interior designers in Kottayam, you can expect a personalized and collaborative approach to designing your living spaces. We begin by understanding your vision for your home or office and then create a detailed proposal tailored to your needs and budget. We offer a wide range of interior design services in Kottayam, from concept development to furniture and lighting selection, space planning, and project management. Our team is dedicated to creating functional and aesthetic interiors that optimize your space and elevate your lifestyle. So, if you’re looking for exceptional interiors in Kottayam, look no further than our interior design firm. Contact us today to schedule a consultation and experience the difference of working with a team that designs and manufactures everything in our own factory. Popular tags interior designers in kottayam | interior design companies in kottayam | home interior design kottayam | top interior designers in kottayam | interior designer in kottayam | best interior designers in kottayam | interior design company in kottayam | interior designers kottayam | home interior design in kottayamRead moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing"
348,Ganapathiyar Kovil Temple,Religious Sites,Best nearby,8 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/d3/37/4e/ganapathiyar-kovil-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
349,St Mary's Knanaya Church,Churches & Cathedrals,Best nearby,13 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/52/42/92/st-mary-s-knanaya-church.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: < 1 hourSuggest edits to improve what we show.Improve this listing
350,Kumaranalloor Bhagavathy Temple,Points of Interest & Landmarks,4.5,13 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/8d/6d/78/evening-view-of-the-templewond.jpg?w=1000&h=800&s=1,Not Available,Not Available
351,Ayodhya house boat,Points of Interest & Landmarks,Best nearby,15 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/20/d7/37/ayodhya-house-boat.jpg?w=1000&h=800&s=1,Not Available,Not Available
352,JYES Farms,Farms,4.5,11 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/d8/d3/53/jyes-farms.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreMeets animal welfare guidelinesSuggest edits to improve what we show.Improve this listing
353,Vallyachan mala,Religious Sites,4.5,8 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/5f/34/4a/vallyachan-mala.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: < 1 hourSuggest edits to improve what we show.Improve this listing
354,Kattikkayam Waterfalls,Waterfalls,Best nearby,11 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/db/25/cd/hidden-jem.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: More than 3 hoursSuggest edits to improve what we show.Improve this listing
355,Clay Art Cafe,Art Galleries,Best nearby,17 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/29/1d/80/clay-art-cafe-art-gallery.jpg?w=1000&h=800&s=1,9:00 AM - 9:00 PM,"AboutClay Art Cafe is an Art Gallery and Coffee Shop. We house an exquisite collection of paintings and art works. We serve Cappuccino, Latte , Expresso , Fresh Juices,Iced tea,Milk Shakes and Cakes.Read moreDuration: < 1 hourSuggest edits to improve what we show.Improve this listing"
356,Mango Meadows Agricultural Theme Park,Amusement & Theme Parks,Best nearby,68 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/fc/44/04/lake.jpg?w=1000&h=800&s=1,10:00 AM - 5:00 PM,"AboutThe world’s 1st Agricultural theme park and resort, spread across 30 acres of land with more than 4500 species of plants and trees, Enjoy and relax in one of the world’s richest bio diversity park. Experience ultimate relaxation in the lap of nature, surrounded by trees, wind, open paddy fields, and mystic magical places or nature’s own hot spots. Refresh your mind and body and even boost your memory with time in abundance. An ideal place to set your kids free to do what ever they want until they get tired. A place were all the modern amenities and goodness of mother earth meets. If you feel its time to breath some real fresh air then you can always come back for more. We are 100% isolated from all sort of pollution.Read moreDuration: More than 3 hoursMeets animal welfare guidelinesSuggest edits to improve what we show.Improve this listing"
357,Malliyoor Sri Maha Ganapathi Temple,Points of Interest & Landmarks,4.5,20 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/4b/52/4a/malliyoor-sri-maha-ganapathi.jpg?w=1000&h=800&s=1,"5:00 AM - 12:00 PM, 5:00 PM - 8:00 PM",Not Available
358,Tomb Of Saint Alphonsa,Points of Interest & Landmarks,4.5,46 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/96/6a/c5/photo0jpg.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing
359,Kottayam Cheriapally (St. Mary’s Orthodox Syrian Church),Churches & Cathedrals,Best nearby,44 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ec/a8/96/photo4jpg.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: < 1 hourSuggest edits to improve what we show.Improve this listing
360,Discs & Machines - Sunny's Gramophone Museum,Speciality Museums,Best nearby,33 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/48/f5/cb/getlstd-property-photo.jpg?w=1000&h=800&s=1,Not Available,"AboutA collection of more than 100 000 gramophone Records of various materials like shellac, vinyl, paper, alumunium; cylinder records, wire records, Various types of tape records, Laser Disc,CD, various types of Floppy discs , films etc in the Records Archive. The history of recording sound from the experiments of Edward Leon Scott in the 1850s to the present day is show cased. In between this, visitors will meet Charles Cross who first put forth the idea of recording and reproduction of sound, Thomas Alva Edison who recorded and reproduced sound for the first time, Charles Sumner Tainter who pioneered in the commercial production of recording machine and Emile Berliner who invented Gramophone Record and the most successful material for making good quality records. In the Museum, there are more than 260 gramophones, record players, Phonographs, wire recorders,tape recorders, laser players, early period sewing machines and musical instruments. Additional attractions are antique items, vintage cars and bikes and the art works of the owner in wood and cement concrete.Read moreDuration: 2-3 hoursSuggest edits to improve what we show.Improve this listing"
361,Thirunakkara Mahadeva Temple,Points of Interest & Landmarks,Best nearby,22 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ec/ab/6f/photo5jpg.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: < 1 hourSuggest edits to improve what we show.Improve this listing
362,Thirunakkara Mahadeva Temple,Religious Sites,Best nearby,22 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ec/ab/6f/photo5jpg.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: < 1 hourSuggest edits to improve what we show.Improve this listing
363,Elaveezhapoonchira,Mountains,Best nearby,59 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/45/ae/a6/elaveezhapoonchira.jpg?w=1000&h=800&s=1,Not Available,Not Available
364,Marmala Waterfall,Waterfalls,4.5,26 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/19/ce/79/marmala-waterfall.jpg?w=1000&h=800&s=1,Not Available,Not Available
365,Wonderwerk Kitchen,Cooking Classes,5,96 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/3c/90/d7/caption.jpg?w=1000&h=800&s=1,6:00 AM - 10:00 PM,"AboutWe envision a world in which people of all races, ethnicities, and religions can live in harmony with one another. We think it's a great idea to start by eating together, since we ended up getting separated while looking for food! At our place, we introduce you to authentic Kerala cuisine, and we are eager to learn about the traditions and cuisine in your place too!Read more"
366,Bay Island Driftwood Museum,Speciality Museums,Best nearby,74 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/33/cf/28/20160601-123540-largejpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
367,Vaikom Mahadeva Temple,Religious Sites,Best nearby,136 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/86/78/fa/temple-front-view.jpg?w=1000&h=800&s=1,Not Available,Not Available
368,Illikkal Kallu,Mountains,Best nearby,148 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/07/b1/31/at-illikkal-kallu-top.jpg?w=1000&h=800&s=1,Not Available,Not Available
369,Chavara Bhavan Shrine,Religious Sites,4,22 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/2a/68/dd/chavara-bhavan-shrine.jpg?w=1000&h=800&s=1,Not Available,"By Geoff H“If you want peacefulness and serenity...”Nov 2018There are two things to remember about the Chavara Bhavan Shrine; one - you can only get to it by boat and, two, if you want action, then this is not the place for you.  However, if you want peacefulness and serenity then this spiritual resort is a ""must see"" attraction.  The highlight of the shrine is Kuriakose's preserved home, a rather small hut.  It has a thatched roof of coconut leaves and a simple living space, which indicate his simple life.  Just drink in the quiet surroundings and, if you want to, offer up a small prayer.  Refreshments are available on site."
370,Kidangamparambu Sree Bhuvaneswari Temple,Religious Sites,4.5,8 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/5b/4d/09/sree-bhuvaneswari-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
371,Sea View Park,Lookouts,4,11 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a5/13/01/photo5jpg.jpg?w=1000&h=800&s=1,Not Available,"By Joji J“""Park by seaside""”Nov 2019The Sea View Park is to the end of the beach which is the only area with some tree shade. The park has ornamental plants, facilities for kids activity and a proper maintenance will bring more people in the evenings. Parking is available in front and on holiday evenings the area will be full of vehicles. Last week when we went to the park there were several students group and it seems the school excursion period has started. There are food stalls in the area and the park is a nice place to spend an evening if its not raining."
372,Sea View Park,Parks,4,11 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a5/13/01/photo5jpg.jpg?w=1000&h=800&s=1,Not Available,"By Joji J“""Park by seaside""”Nov 2019The Sea View Park is to the end of the beach which is the only area with some tree shade. The park has ornamental plants, facilities for kids activity and a proper maintenance will bring more people in the evenings. Parking is available in front and on holiday evenings the area will be full of vehicles. Last week when we went to the park there were several students group and it seems the school excursion period has started. There are food stalls in the area and the park is a nice place to spend an evening if its not raining."
373,Thottappally Beach,Beaches,4,21 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/52/ec/34/thottappally-beach.jpg?w=1000&h=800&s=1,Not Available,Not Available
374,Raja Kesavadas Swimming Pool,Sports Complexes,5,2 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/c2/86/d3/raja-kesavadas-swimming.jpg?w=1000&h=800&s=1,3:00 PM - 6:30 PM,Not Available
375,Taxi Alleppey,Taxis & Shuttles,5,127 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/74/1c/58/ms-tours-travels-alleppey.jpg?w=1000&h=800&s=1,12:00 AM - 11:59 PM,Not Available
376,Kuttikattu Sree Bhadra Kali Devi Temple,Points of Interest & Landmarks,4.5,6 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/c1/59/d2/photo7jpg.jpg?w=1000&h=800&s=1,Not Available,“Kuttikattu Sree Bhadra Kali Devi Temple”Apr 2018Kuttikattu Sree Bhadra Kali Devi Temple is nice place locatd in chertela nice place and even peacefull
377,Chammanad Devi Temple,Points of Interest & Landmarks,4.5,5 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/ec/3d/18/one-of-the-oldest-temple.jpg?w=1000&h=800&s=1,Not Available,"By sikhil“Chammanad Devi Temple”Apr 2018Chammanad Devi Temple is a famous temple in cherthala ,alappuzha . very spiritual place , atmosphere around is very peaceful ..."
378,Thiruvanvandoor Pambanaiappan Temple,Points of Interest & Landmarks,4.5,10 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/17/fc/c3/img-20181003-095700-largejpg.jpg?w=1000&h=800&s=1,Not Available,"By Vipin Arora“Very nice ”Oct 2018One of the 108 divyadesams dedicated to Lord Vishnu ,legend has it ,that this temple was built by Nakula ,one of the five Pandavas . It lies in Chengannur and is built in Kerala style architecture . Since situated near Pamba river , the deity is called Pambianappan . Quite ambient and peaceful place ."
379,Kakkathuruthu Island,Islands,4.5,7 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/2b/23/2f/kakkathuruthu-eternal.jpg?w=1000&h=800&s=1,12:00 AM - 11:59 PM,"By Joji J“""beauty of this small island is beyond explanation""”Aug 2019The Kakkathuruthu Island in Vembanad Lake, Alleppey is accessible by boat and the beauty of the Island is beyond explanation. The coconut trees, paddy fields, toddy tapping, fish farming, fishing, coir making, having food with fresh catch from the backwaters...there are numerous aspects which make Kakkathuruthu special. We have visited the island several times to watch sunset and when its not raining, watching the sunset is just awesome. You will get good fresh tapped toddy and traditional Kerala food like Appam, puttu, Karimeen roast, crab roast, shrimp fry, chicken, duck, pork dishes and though the side dishes are bit spicy, it is really tasty. Visiting Kakkathuruthu is a must for nature lovers and bird watchers too."
380,Thuravoor Mahakshethram,Religious Sites,5,8 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/41/02/85/temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
381,Alleppey Shikara Ventures,Boat Tours,Not Available,Not Available,Not Available,Not Available,Not Available
382,Alleppey Shikara Ventures,Day Trips,Not Available,Not Available,Not Available,Not Available,Not Available
383,Andhakaranazhi Beach,Beaches,4,55 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/82/da/e7/andhakaranazhi-beach.jpg?w=1000&h=800&s=1,Not Available,By VNJaroor“Nice Beach”Jan 2022Nice location. Beach with light house. Parking spaces available. Restaurants are available. Some what neat & clean. Kites are available for purchase.
384,Kayamkulam Lake,Bodies of Water,4.5,22 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/f2/de/9b/kayamkulam-lake.jpg?w=1000&h=800&s=1,Not Available,“Fresh Water Lake”Oct 2018It is worth of each and every minute you spend here as the atmosphere around the lake is pleasant. Watching the water dance on the movement of air is really a joy.
385,Kanichukulangara Devi Temple,Religious Sites,4.5,14 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/94/34/69/getlstd-property-photo.jpg?w=1000&h=800&s=1,Not Available,Not Available
386,Alleppey Taxi,Taxis & Shuttles,5,177 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/d6/4f/84/alleppey-shikara-boats.jpg?w=1000&h=800&s=1,Not Available,Not Available
387,Edathua Church,Churches & Cathedrals,4.5,37 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/5a/12/18/20171122-121233-largejpg.jpg?w=1000&h=800&s=1,Not Available,Not Available
388,Revi Karunakaran Museum,Art Museums,4,240 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ad/7a/1e/outside-the-museum.jpg?w=1000&h=800&s=1,Not Available,"“Beautiful couple of hours, enchanting”Feb 2020An amazing private collection of ivory, porcelain and Swarovski Crystal."
389,Chakkulathukavu Temple,Points of Interest & Landmarks,4.5,31 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a3/25/90/photo4jpg.jpg?w=1000&h=800&s=1,Not Available,“Nice temple”Oct 2018Visited the temple during there  Navratri festival celebration.  Was very crowded. There were Elephants with ornaments on their trunks. Nice darshan
390,Alappuzha Lighthouse,Points of Interest & Landmarks,4,292 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/dc/90/45/alappuzha-lighthouse.jpg?w=1000&h=800&s=1,3:00 PM - 5:00 PM,By sajeev K K“Great to watch in the evening.”Feb 2020Great to watch in the evening.
391,Alappuzha Lighthouse,Lighthouses,4,292 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/dc/90/45/alappuzha-lighthouse.jpg?w=1000&h=800&s=1,3:00 PM - 5:00 PM,By sajeev K K“Great to watch in the evening.”Feb 2020Great to watch in the evening.
392,Mullakkal Rajeshwari Temple,Religious Sites,4.5,52 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/88/ad/4a/the-main-temple.jpg?w=1000&h=800&s=1,Not Available,“Good temple!”Mar 2022Worth a visit.
393,International Coir Museum,Speciality Museums,4.5,99 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/02/f5/ab/international-coir-museum.jpg?w=1000&h=800&s=1,Not Available,Not Available
394,Alappuzha Beach,Beaches,3.5,"1,527 reviews",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/92/53/58/alappuzha-beach.jpg?w=1000&h=800&s=1,Not Available,By anoop krishnan“Enjoy the beauty of waves”Oct 2022Enjoy the beauty of waves
395,St. Mary's Forane Church,Churches & Cathedrals,4.5,84 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a0/3b/c3/stmary-s-forane-church.jpg?w=1000&h=800&s=1,Not Available,“Peaceful!”Mar 2022Located in a place called Puliancunnoo. About 25 kms away from Alleppey town. The road that leads to the church is calming. The church has a peaceful atmosphere with the backwaters close by.
396,St. Andrew's Basilica Arthunkal,Architectural Buildings,4.5,90 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a0/ef/63/photo2jpg.jpg?w=1000&h=800&s=1,Not Available,By Frinson“Historic pilgrimage centre”Feb 2021We visited Arthunkal Basilica on the way back from kumarakom vacation. It's an historic pilgrimage centre and one of the oldest churches in India. The main church and the one built in 1561 are both well maintained and open for public to pray. A must visit if you are in this area and definitely one to explore if you have an interest in Christian history in India
397,St. Andrew's Basilica Arthunkal,Religious Sites,4.5,90 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a0/ef/63/photo2jpg.jpg?w=1000&h=800&s=1,Not Available,By Frinson“Historic pilgrimage centre”Feb 2021We visited Arthunkal Basilica on the way back from kumarakom vacation. It's an historic pilgrimage centre and one of the oldest churches in India. The main church and the one built in 1561 are both well maintained and open for public to pray. A must visit if you are in this area and definitely one to explore if you have an interest in Christian history in India
398,Sree Subramanya Swami Temple,Religious Sites,4.5,169 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/28/c9/67/sri-subramanya-swamy.jpg?w=1000&h=800&s=1,"9:00 AM - 12:00 PM, 5:00 PM - 8:00 PM",“PEACE OF MIND”Mar 2020IThere is the syetem. token for pooja materials .special dharisanam.leave your all materials outside
399,Kathakali,Educational sites,4.5,202 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/08/d3/06/kathakali.jpg?w=1000&h=800&s=1,Not Available,Not Available
400,Ambalapuzha Sree Krishna Temple,Religious Sites,4.5,390 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/43/cc/37/ambalapuzha-sree-krishna.jpg?w=1000&h=800&s=1,Not Available,"By Rajang1212“Godly experience”May 2023Sree Krishna Temple in Kerala, what can I say about this place, it is just amazing place. A person who is not from kerala will instantly feel the devotional presence the moment you are in the temple. A very large complex, with main deity looks a bit similar to Guvayur Krishna. The paalapayasam is simply the best."
401,Alleppey Backwaters,Bodies of Water,4,"1,250 reviews",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5e/59/d4/alleppey-backwater-tour.jpg?w=1000&h=800&s=1,8:00 AM - 6:00 PM,Not Available
402,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
403,Kadamanitta Devi Temple,Religious Sites,4.5,3 reviews,Not Available,Not Available,Not Available
404,Paliakara Church,Churches & Cathedrals,4,5 reviews,Not Available,Not Available,Not Available
405,Mannadi Devi Temple,Religious Sites,4.5,2 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a4/4a/12/mannadi-devi-temple.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing
406,Charalkunnu,Points of Interest & Landmarks,4.5,4 reviews,Not Available,Not Available,Not Available
407,Sri Subrahmanya Swamy Temple,Points of Interest & Landmarks,4.5,4 reviews,Not Available,Not Available,Not Available
408,Sri Subrahmanya Swamy Temple,Religious Sites,4.5,4 reviews,Not Available,Not Available,Not Available
409,Kodumon Chilanthiyambalam Temple,Religious Sites,4.5,3 reviews,Not Available,Not Available,Not Available
410,Konni Elephant Training Centre,Nature & Wildlife Areas,3.5,67 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/f9/01/ff/konni-elephant-training.jpg?w=1000&h=800&s=1,Not Available,Not Available
411,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
412,Sree Vallabha Temple,Religious Sites,4.5,8 reviews,Not Available,Not Available,Not Available
413,St. John's Orthodox Syrian Church,Churches & Cathedrals,4.5,7 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/be/5e/4b/st-johns-church.jpg?w=1000&h=800&s=1,Not Available,Not Available
414,St.George Orthodox Church (Chandanapally Valiyapalli ),Churches & Cathedrals,4.5,6 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/6c/36/10/altar.jpg?w=1000&h=800&s=1,Not Available,"AboutChandanapally literally means the abode of sandalwood trees. The church is named after St. George (also the patron saint of England), who slew the dragon snake.As a village which once had snakes of myriad shapes and venom crawling all over, its residents reposed their faith in the saint to save them from not just snakes but ghosts, demons and other dangers that lurked in the darkness.Read moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing"
415,Mar Thoma Syrian Church,Churches & Cathedrals,4,16 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/aa/ae/63/sc-school.jpg?w=1000&h=800&s=1,Not Available,Not Available
416,Trichennamangalam Mahadevar Temple,Religious Sites,5,5 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/b6/8d/c8/festival.jpg?w=1000&h=800&s=1,Not Available,AboutRead moreDuration: 1-2 hoursSuggest edits to improve what we show.Improve this listing
417,Valiyakoikal Temple,Religious Sites,4.5,7 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/4c/27/d0/valiya-koyikkal-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
418,Malayalappuzha Devi Temple,Religious Sites,4.5,9 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/41/4f/f2/malayalappuzha-devi-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
419,Kaviyoor Mahadeva Temple,Religious Sites,4.5,9 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/46/d7/c7/kaviyoor-mahadeva-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
420,Bhagavathy Temple,Religious Sites,4.5,10 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/41/60/45/devi-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
421,Pampa Ganapathy Temple,Points of Interest & Landmarks,5,9 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/31/b4/50/pampa-ganapathy-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
422,Pampa Ganapathy Temple,Architectural Buildings,5,9 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/31/b4/50/pampa-ganapathy-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
423,Pampa Ganapathy Temple,Religious Sites,5,9 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/31/b4/50/pampa-ganapathy-temple.jpg?w=1000&h=800&s=1,Not Available,Not Available
424,Kaviyoor Mahadeva Temple,Religious Sites,4.5,12 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/6c/d5/42/thrikaviyoor-mahadeva.jpg?w=1000&h=800&s=1,Not Available,Not Available
425,Paliakkara Church,Churches & Cathedrals,4.5,19 reviews,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/5b/38/13/paliakkara-church.jpg?w=1000&h=800&s=1,Not Available,Not Available
